participant,topic,category,sentiment,code,cluttered,decluttered,focused
2,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
2,Prison,clarity,negative,emphasis unclear,0,0,0
2,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
2,News,aesthetic,positive,emphasis likes aesthetic,0,0,1
2,News,clarity,positive,emphasis clear,0,0,1
2,News,trustworthiness,positive,emphasis trustworthy,0,0,0
2,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
2,News,clarity,negative,emphasis unclear,0,0,0
2,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
2,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
2,Tires,clarity,positive,emphasis clear,0,0,0
2,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
2,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
2,Tires,clarity,negative,emphasis unclear,0,0,0
2,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
2,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
2,Holiday,clarity,positive,emphasis clear,0,0,0
2,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
2,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
2,Holiday,clarity,negative,emphasis unclear,0,0,0
2,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
2,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
2,Car,clarity,positive,emphasis clear,0,0,0
2,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
2,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
2,Car,clarity,negative,emphasis unclear,0,0,0
2,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
2,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
2,Plant,clarity,positive,emphasis clear,0,0,0
2,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
2,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
2,Plant,clarity,negative,emphasis unclear,0,0,0
2,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
4,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
4,Prison,clarity,positive,emphasis clear,0,0,0
4,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
4,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
4,Prison,clarity,negative,emphasis unclear,0,0,0
4,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
4,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
4,News,clarity,positive,emphasis clear,0,0,1
4,News,trustworthiness,positive,emphasis trustworthy,0,0,0
4,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
4,News,clarity,negative,emphasis unclear,0,0,0
4,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
4,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
4,Tires,clarity,positive,emphasis clear,0,0,0
4,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
4,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
4,Tires,clarity,negative,emphasis unclear,0,0,0
4,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
4,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
4,Holiday,clarity,positive,emphasis clear,0,0,0
4,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
4,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,1
4,Holiday,clarity,negative,emphasis unclear,0,0,0
4,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
4,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
4,Car,clarity,positive,emphasis clear,0,0,0
4,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
4,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,1
4,Car,clarity,negative,emphasis unclear,0,0,1
4,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
4,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
4,Plant,clarity,positive,emphasis clear,0,0,0
4,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
4,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
4,Plant,clarity,negative,emphasis unclear,0,0,0
4,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
5,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
5,Prison,clarity,positive,emphasis clear,0,0,0
5,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
5,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
5,Prison,clarity,negative,emphasis unclear,0,0,0
5,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
5,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
5,News,clarity,positive,emphasis clear,0,0,0
5,News,trustworthiness,positive,emphasis trustworthy,0,0,0
5,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
5,News,clarity,negative,emphasis unclear,0,0,0
5,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
5,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
5,Tires,clarity,positive,emphasis clear,0,0,0
5,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
5,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
5,Tires,clarity,negative,emphasis unclear,0,0,0
5,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
5,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,1
5,Holiday,clarity,positive,emphasis clear,0,0,1
5,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
5,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
5,Holiday,clarity,negative,emphasis unclear,0,0,0
5,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
5,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
5,Car,clarity,positive,emphasis clear,0,0,0
5,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
5,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
5,Car,clarity,negative,emphasis unclear,0,0,0
5,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
5,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
5,Plant,clarity,positive,emphasis clear,0,0,0
5,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
5,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
5,Plant,clarity,negative,emphasis unclear,0,0,0
5,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
7,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
7,Prison,clarity,positive,emphasis clear,0,0,0
7,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
7,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
7,Prison,clarity,negative,emphasis unclear,0,0,0
7,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
7,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
7,News,clarity,positive,emphasis clear,0,0,0
7,News,trustworthiness,positive,emphasis trustworthy,0,0,0
7,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
7,News,clarity,negative,emphasis unclear,0,0,0
7,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
7,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
7,Tires,clarity,positive,emphasis clear,0,0,0
7,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
7,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
7,Tires,clarity,negative,emphasis unclear,0,0,0
7,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
7,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
7,Holiday,clarity,positive,emphasis clear,0,0,1
7,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
7,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
7,Holiday,clarity,negative,emphasis unclear,0,0,0
7,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
7,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
7,Car,clarity,positive,emphasis clear,0,0,0
7,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
7,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
7,Car,clarity,negative,emphasis unclear,0,0,0
7,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
7,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
7,Plant,clarity,positive,emphasis clear,0,0,0
7,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
7,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
7,Plant,clarity,negative,emphasis unclear,0,0,0
7,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
8,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
8,Prison,clarity,positive,emphasis clear,0,0,1
8,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
8,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
8,Prison,clarity,negative,emphasis unclear,0,0,0
8,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
8,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
8,News,clarity,positive,emphasis clear,0,0,1
8,News,trustworthiness,positive,emphasis trustworthy,0,0,0
8,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
8,News,clarity,negative,emphasis unclear,0,0,0
8,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
8,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,1
8,Tires,clarity,positive,emphasis clear,0,0,1
8,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
8,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
8,Tires,clarity,negative,emphasis unclear,0,0,0
8,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
8,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
8,Holiday,clarity,positive,emphasis clear,0,0,1
8,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
8,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
8,Holiday,clarity,negative,emphasis unclear,0,0,0
8,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
8,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
8,Car,clarity,positive,emphasis clear,0,0,0
8,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
8,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
8,Car,clarity,negative,emphasis unclear,0,0,0
8,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
8,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
8,Plant,clarity,positive,emphasis clear,0,0,0
8,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
8,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
8,Plant,clarity,negative,emphasis unclear,0,0,0
8,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
9,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
9,Prison,clarity,positive,emphasis clear,0,0,0
9,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
9,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
9,Prison,clarity,negative,emphasis unclear,0,0,0
9,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
9,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
9,News,clarity,positive,emphasis clear,0,0,0
9,News,trustworthiness,positive,emphasis trustworthy,0,0,0
9,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
9,News,clarity,negative,emphasis unclear,0,0,0
9,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
9,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
9,Tires,clarity,positive,emphasis clear,0,0,0
9,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
9,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
9,Tires,clarity,negative,emphasis unclear,0,0,0
9,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
9,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
9,Holiday,clarity,positive,emphasis clear,0,0,0
9,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
9,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
9,Holiday,clarity,negative,emphasis unclear,0,0,0
9,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
9,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
9,Car,clarity,positive,emphasis clear,0,0,0
9,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
9,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
9,Car,clarity,negative,emphasis unclear,0,0,0
9,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
9,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
9,Plant,clarity,positive,emphasis clear,0,0,0
9,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
9,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
9,Plant,clarity,negative,emphasis unclear,0,0,0
9,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
10,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
10,Prison,clarity,positive,emphasis clear,0,0,1
10,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
10,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
10,Prison,clarity,negative,emphasis unclear,0,0,0
10,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,1
10,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
10,News,clarity,positive,emphasis clear,0,0,1
10,News,trustworthiness,positive,emphasis trustworthy,0,0,0
10,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
10,News,clarity,negative,emphasis unclear,0,0,0
10,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
10,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
10,Tires,clarity,positive,emphasis clear,0,0,1
10,Tires,trustworthiness,positive,emphasis trustworthy,0,0,1
10,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
10,Tires,clarity,negative,emphasis unclear,0,0,0
10,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
10,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
10,Holiday,clarity,positive,emphasis clear,0,0,1
10,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
10,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
10,Holiday,clarity,negative,emphasis unclear,0,0,0
10,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
10,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
10,Car,clarity,positive,emphasis clear,0,0,0
10,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
10,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
10,Car,clarity,negative,emphasis unclear,0,0,0
10,Car,trustworthiness,negative,emphasis untrustworthy,0,0,1
10,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
10,Plant,clarity,positive,emphasis clear,0,0,0
10,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
10,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
10,Plant,clarity,negative,emphasis unclear,0,0,0
10,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
11,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,1
11,Prison,clarity,positive,emphasis clear,0,0,1
11,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
11,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
11,Prison,clarity,negative,emphasis unclear,0,0,0
11,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
11,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
11,News,clarity,positive,emphasis clear,0,0,1
11,News,trustworthiness,positive,emphasis trustworthy,0,0,0
11,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
11,News,clarity,negative,emphasis unclear,0,0,0
11,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
11,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
11,Tires,clarity,positive,emphasis clear,0,0,0
11,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
11,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
11,Tires,clarity,negative,emphasis unclear,0,0,0
11,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
11,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,1
11,Holiday,clarity,positive,emphasis clear,0,0,1
11,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
11,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
11,Holiday,clarity,negative,emphasis unclear,0,0,0
11,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
11,Car,aesthetic,positive,emphasis likes aesthetic,0,0,1
11,Car,clarity,positive,emphasis clear,0,0,1
11,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
11,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
11,Car,clarity,negative,emphasis unclear,0,0,0
11,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
11,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
11,Plant,clarity,positive,emphasis clear,0,0,0
11,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
11,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
11,Plant,clarity,negative,emphasis unclear,0,0,0
11,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
12,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
12,Prison,clarity,positive,emphasis clear,0,0,0
12,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
12,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
12,Prison,clarity,negative,emphasis unclear,0,0,0
12,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
12,News,aesthetic,positive,emphasis likes aesthetic,0,0,1
12,News,clarity,positive,emphasis clear,0,0,1
12,News,trustworthiness,positive,emphasis trustworthy,0,0,0
12,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
12,News,clarity,negative,emphasis unclear,0,0,0
12,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
12,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
12,Tires,clarity,positive,emphasis clear,0,0,0
12,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
12,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
12,Tires,clarity,negative,emphasis unclear,0,0,0
12,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
12,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
12,Holiday,clarity,positive,emphasis clear,0,0,0
12,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
12,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
12,Holiday,clarity,negative,emphasis unclear,0,0,0
12,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
12,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
12,Car,clarity,positive,emphasis clear,0,0,0
12,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
12,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
12,Car,clarity,negative,emphasis unclear,0,0,0
12,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
12,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
12,Plant,clarity,positive,emphasis clear,0,0,0
12,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
12,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
12,Plant,clarity,negative,emphasis unclear,0,0,0
12,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
14,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
14,Prison,clarity,positive,emphasis clear,0,0,0
14,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
14,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
14,Prison,clarity,negative,emphasis unclear,0,0,0
14,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,0
14,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
14,News,clarity,positive,emphasis clear,0,0,1
14,News,trustworthiness,positive,emphasis trustworthy,0,0,0
14,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
14,News,clarity,negative,emphasis unclear,0,0,0
14,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
14,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
14,Tires,clarity,positive,emphasis clear,0,0,0
14,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
14,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
14,Tires,clarity,negative,emphasis unclear,0,0,0
14,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
14,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
14,Holiday,clarity,positive,emphasis clear,0,0,0
14,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
14,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
14,Holiday,clarity,negative,emphasis unclear,0,0,0
14,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
14,Car,aesthetic,positive,emphasis likes aesthetic,0,0,1
14,Car,clarity,positive,emphasis clear,0,0,1
14,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
14,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
14,Car,clarity,negative,emphasis unclear,0,0,0
14,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
14,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
14,Plant,clarity,positive,emphasis clear,0,0,0
14,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
14,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
14,Plant,clarity,negative,emphasis unclear,0,0,0
14,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
15,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
15,Prison,clarity,positive,emphasis clear,0,0,1
15,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
15,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
15,Prison,clarity,negative,emphasis unclear,0,0,0
15,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,1
15,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
15,News,clarity,positive,emphasis clear,0,0,1
15,News,trustworthiness,positive,emphasis trustworthy,0,0,0
15,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
15,News,clarity,negative,emphasis unclear,0,0,0
15,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
15,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
15,Tires,clarity,positive,emphasis clear,0,0,0
15,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
15,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
15,Tires,clarity,negative,emphasis unclear,0,0,0
15,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
15,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
15,Holiday,clarity,positive,emphasis clear,0,0,1
15,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
15,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,1
15,Holiday,clarity,negative,emphasis unclear,0,0,0
15,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
15,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
15,Car,clarity,positive,emphasis clear,0,0,1
15,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
15,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
15,Car,clarity,negative,emphasis unclear,0,0,0
15,Car,trustworthiness,negative,emphasis untrustworthy,0,0,0
15,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
15,Plant,clarity,positive,emphasis clear,0,0,0
15,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
15,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
15,Plant,clarity,negative,emphasis unclear,0,0,0
15,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
16,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
16,Prison,clarity,positive,emphasis clear,0,0,0
16,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
16,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
16,Prison,clarity,negative,emphasis unclear,0,0,0
16,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,1
16,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
16,News,clarity,positive,emphasis clear,0,0,0
16,News,trustworthiness,positive,emphasis trustworthy,0,0,0
16,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
16,News,clarity,negative,emphasis unclear,0,0,0
16,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
16,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
16,Tires,clarity,positive,emphasis clear,0,0,0
16,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
16,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,1
16,Tires,clarity,negative,emphasis unclear,0,0,0
16,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,1
16,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
16,Holiday,clarity,positive,emphasis clear,0,0,0
16,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
16,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
16,Holiday,clarity,negative,emphasis unclear,0,0,0
16,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
16,Car,aesthetic,positive,emphasis likes aesthetic,0,0,0
16,Car,clarity,positive,emphasis clear,0,0,0
16,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
16,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
16,Car,clarity,negative,emphasis unclear,0,0,0
16,Car,trustworthiness,negative,emphasis untrustworthy,0,0,1
16,Plant,aesthetic,positive,emphasis likes aesthetic,0,0,0
16,Plant,clarity,positive,emphasis clear,0,0,0
16,Plant,trustworthiness,positive,emphasis trustworthy,0,0,0
16,Plant,aesthetic,negative,emphasis disliked aesthetic,0,0,0
16,Plant,clarity,negative,emphasis unclear,0,0,0
16,Plant,trustworthiness,negative,emphasis untrustworthy,0,0,0
17,Prison,aesthetic,positive,emphasis likes aesthetic,0,0,0
17,Prison,clarity,positive,emphasis clear,0,0,0
17,Prison,trustworthiness,positive,emphasis trustworthy,0,0,0
17,Prison,aesthetic,negative,emphasis disliked aesthetic,0,0,0
17,Prison,clarity,negative,emphasis unclear,0,0,0
17,Prison,trustworthiness,negative,emphasis untrustworthy,0,0,1
17,News,aesthetic,positive,emphasis likes aesthetic,0,0,0
17,News,clarity,positive,emphasis clear,0,0,1
17,News,trustworthiness,positive,emphasis trustworthy,0,0,0
17,News,aesthetic,negative,emphasis disliked aesthetic,0,0,0
17,News,clarity,negative,emphasis unclear,0,0,0
17,News,trustworthiness,negative,emphasis untrustworthy,0,0,0
17,Tires,aesthetic,positive,emphasis likes aesthetic,0,0,0
17,Tires,clarity,positive,emphasis clear,0,0,0
17,Tires,trustworthiness,positive,emphasis trustworthy,0,0,0
17,Tires,aesthetic,negative,emphasis disliked aesthetic,0,0,0
17,Tires,clarity,negative,emphasis unclear,0,0,0
17,Tires,trustworthiness,negative,emphasis untrustworthy,0,0,0
17,Holiday,aesthetic,positive,emphasis likes aesthetic,0,0,0
17,Holiday,clarity,positive,emphasis clear,0,0,0
17,Holiday,trustworthiness,positive,emphasis trustworthy,0,0,0
17,Holiday,aesthetic,negative,emphasis disliked aesthetic,0,0,0
17,Holiday,clarity,negative,emphasis unclear,0,0,0
17,Holiday,trustworthiness,negative,emphasis untrustworthy,0,0,0
17,Car,aesthetic,positive,emphasis likes aesthetic,0,0,1
17,Car,clarity,positive,emphasis clear,0,0,1
17,Car,trustworthiness,positive,emphasis trustworthy,0,0,0
17,Car,aesthetic,negative,emphasis disliked aesthetic,0,0,0
17,Car,clarity,negative,emphasis unclear,0,0,0
